Frequency (Hz),Channel 1 Magnitude (dB),Channel 1 Phase (deg)
14667.89,-2.799520818918593,-88.7633131193414
14691.88,-3.346410828185445,109.0026459504093
14715.87,-2.892462512289861,-47.42455342836034
14739.86,-3.232276090369993,152.6200304178618
14763.85,-3.148570504060697,-4.613385162233343
14787.84,-3.02614151132014,-162.9184153396837
14811.83,-3.39379711920476,36.67588900719375
14835.82,-2.927262376049858,-118.9456404661673
14859.81,-3.473540846747942,78.74328907837395
14883.8,-3.03877811368255,-76.62716554817131
14907.79,-3.35824406616739,122.0811557095522
14931.78,-3.284546229463161,-35.12495741080016
14955.77,-3.146814293491673,166.3943614909008
14979.76,-3.533178468940728,5.11605087301804
15003.75,-3.049471155692681,-149.4336626873587
15027.74,-3.599324732794765,48.0910165997899
15051.73,-3.17449049760333,-107.0576183859677
15075.72,-3.471844101989847,90.04231514705758
15099.71,-3.430268125864288,-65.99700525560051
15123.7,-3.265865342505969,136.7252802818597
15147.69,-3.678741335388381,-24.54107563210397
15171.68,-3.183669229943256,179.9174337588346
15195.67,-3.735850789175895,17.80329043832032
15219.66,-3.293984592446592,-137.7848252388106
15243.65,-3.58396115414829,61.92609890942119
15267.64,-3.56423944886477,-96.5754782438183
15291.63,-3.390055243102131,106.0295636462284
15315.62,-3.804257419230624,-55.77786718651487
15339.61,-3.298872342539032,149.7283789921297
15363.6,-3.852369138907164,-12.75919522207914
15387.59,-3.425575744746886,-171.442779255482
15411.58,-3.700232729007058,31.26212147317663
15435.57,-3.697175833818486,-127.0273282833899
15459.56,-3.491422656687513,74.73537180227657
15483.55,-3.929570389126053,-85.87322230395057
15507.54,-3.413067997862859,118.7862586695056
15531.53,-3.959353304218563,-43.41639898267928
15555.52,-3.536652368522287,160.6231714944068
15579.51,-3.817701214783917,0.7686062958476469
15603.5,-3.824453796248142,-157.790721228779
15627.49,-3.604277661859182,45.81141513472506
15651.48,-4.054800663017534,-115.5332983169839
15675.47,-3.51948153773199,88.83770125748325
15699.46,-4.072908475253901,-73.05867271732964
15723.45,-3.648577581089368,131.3359613816697
15747.44,-3.908133282336302,-28.85986853110434
15771.43,-3.944202898551198,172.2090692798706
15795.42,-3.692663358925971,15.42224967380659
15819.41,-4.145837208590944,-146.2191958762589
15843.4,-3.61477481165223,57.24435185506292
15867.39,-4.180093163706371,-103.3682649599759
15891.38,-3.761561319501912,101.1158798520933
15915.37,-3.99766437771203,-59.55661928959417
15939.36,-4.042651373586717,141.8355304899519
15963.35,-3.788027496404534,-15.16387066251347
15987.34,-4.244259597220144,-177.3904775541417
16011.33,-3.721683461257812,28.25519693110988
16035.32,-4.262690648839638,-133.9519427267952
16059.31,-3.849219169246676,69.89396412023973
16083.3,-4.082055778988423,-90.6287659757034
16107.29,-4.131202737311113,111.0890094734327
16131.28,-3.881619607450026,-45.79681494574936
16155.27,-4.352400513960445,152.5836407515135
16179.26,-3.794414799493506,-2.736531579756559
16203.25,-4.389260196923625,-164.6648700859112
16227.24,-3.937648738848793,39.5942571232884
16251.23,-4.156751606678676,-120.9768206978175
16275.22,-4.208047790593265,80.35268394091764
16299.21,-3.946854008438401,-76.30007926771768
16323.2,-4.429588551287739,122.0479083088894
16347.19,-3.87519395305047,-33.64766670506931
16371.18,-4.434329254652114,164.5479134820341
16395.17,-4.020922140371341,8.961621251673463
16419.16,-4.219259788647042,-151.1453526010844
16443.15,-4.288074409293825,49.71778300173543
16467.14,-4.034903151446025,-107.3574298541513
16491.13,-4.517409549076889,91.28137190263078
16515.12,-3.947055782247839,-63.55580056491152
16539.11,-4.499254019526816,134.0150066173059
16563.1,-4.10750543186205,-21.86113005417928
16587.09,-4.292429342666432,177.7774904636059
16611.08,-4.378312286189472,19.08421140056574
16635.07,-4.072223577056281,-137.2974720722231
16659.06,-4.573354094473655,60.63984972184184
16683.05,-3.999465774085058,-94.10478409738397
16707.04,-4.582362111695647,103.5132788091495
16731.03,-4.175404920706169,-52.04158078826347
16755.02,-4.378070507736133,147.1887151607353
16779.01,-4.431247559423755,-11.33656052479883
16803,-4.13614653299515,-168.0603303579884
16826.99,-4.651723566725203,29.94843686838648
16850.98,-4.065369369481037,-124.7715546797157
16874.97,-4.64498152074523,72.82207685201443
16898.96,-4.223345335124382,-82.98144912630841
16922.95,-4.411506432324107,117.2741560737625
16946.94,-4.519114382350532,-41.87015898213969
16970.93,-4.191151241996771,161.2629265431737
16994.92,-4.705047110866892,-1.672429566091466
17018.91,-4.097685736643256,-155.6854353025121
17042.9,-4.677368538684401,42.29939223812073
17066.89,-4.288385913637416,-113.6758220159302
17090.88,-4.482655356030468,86.17484456737527
17114.87,-4.552883377298551,-72.70781637520905
17138.86,-4.22119328286005,130.7651879186637
17162.85,-4.766244019848575,-31.47446144554681
17186.84,-4.169898629709174,173.9578776839206
17210.83,-4.740988082391626,11.83092898058175
17234.82,-4.319553552730589,-144.1432483976805
17258.81,-4.526937187817305,56.341857298219
17282.8,-4.611339699332109,-103.2536447464609
17306.79,-4.273989874742888,99.98847830224386
17330.78,-4.793334926408877,-61.59100465306744
17354.77,-4.202009105921306,143.5141430613186
17378.76,-4.78377005573643,-19.05610888990802
17402.75,-4.37694808092068,-174.8149413316215
17426.74,-4.570850175352347,25.40690319485634
17450.73,-4.678569819554497,-133.8950013054143
17474.72,-4.310126804679414,69.55953288928137
17498.71,-4.854460177725527,-92.74060048224803
17522.7,-4.279903010383633,112.8820910004426
17546.69,-4.832547257931415,-49.78955225488791
17570.68,-4.419741429184978,154.6804940624947
17594.67,-4.610964110396566,-5.223682589219514
17618.66,-4.731373613172029,-164.7625897103171
17642.65,-4.387711065377699,38.31839601642707
17666.64,-4.918667939778304,-123.0981819149839
17690.63,-4.29783738908605,82.2459604170669
17714.62,-4.899801933337377,-80.0951790650237
17738.61,-4.505000879963992,123.9926804427634
17762.6,-4.654077287018123,-35.81950543061965
17786.59,-4.804353255557991,164.7455602153547
17810.58,-4.434561864924255,8.603097784743838
17834.57,-4.975210113886089,-153.8495522550628
17858.56,-4.376798899482385,51.60645067463193
17882.55,-4.936942219855577,-110.805433284808
17906.54,-4.53144947430535,93.23147099777792
17930.53,-4.747196873579157,-66.5438981442756
17954.52,-4.845319294574628,134.1749655004468
17978.51,-4.477966010302866,-22.23481885514776
18002.5,-5.038465229018807,175.6401272986799
18026.49,-4.442367680560398,20.92835942411953
18050.48,-5.000982530915607,-141.2610607798636
18074.47,-4.624771404930131,62.9842878628256
18098.46,-4.806714451281583,-96.84888677060002
18122.45,-4.896492812788099,103.5566459436931
18146.44,-4.537205936847097,-52.65949652170386
18170.43,-5.113628914635893,145.1187712799145
18194.42,-4.504067710454512,-9.604746771602208
18218.41,-5.059449865526111,-172.0994922622556
18242.4,-4.682533204882071,31.7726598702759
18266.39,-4.859588097179092,-127.4826505223261
18290.38,-4.975847509287617,72.74837279430963
18314.37,-4.630594891539451,-84.83008931899401
18338.36,-5.176104340415502,114.2116564958627
18362.35,-4.584935474859014,-39.9077129182697
18386.34,-5.154754325770913,157.5231198949354
18410.33,-4.761870681590481,1.28391254415925
18434.32,-4.931799239338094,-158.3733617497637
18458.31,-5.069155354474789,42.35528094954036
18482.3,-4.734025940030934,-114.0069732861747
18506.29,-5.290976012411567,82.36440990315856
18530.28,-4.659747333655694,-70.93194545156581
18554.27,-5.2487307228782,126.7455567096096
18578.26,-4.861889252781339,-28.99767247473051
18602.25,-5.066956113484888,171.1717803907418
18626.24,-5.168007908083588,11.70265811596673
18650.23,-4.811183296189014,-144.8802357750801
18674.22,-5.391835896746629,53.02658922756352
18698.21,-4.749682067587447,-101.2530072031227
18722.2,-5.370253080177946,95.97532360979649
18746.19,-4.977395323569935,-59.81661466360737
18770.18,-5.177317598481393,140.7219118406733
18794.17,-5.298214291950302,-19.11260810057226
18818.16,-4.940079768120285,-175.0767165431685
18842.15,-5.503304510048146,22.46316518790369
18866.14,-4.883753733448124,-131.7861383282719
18890.13,-5.500971025588218,65.72152056565044
18914.12,-5.086127838528824,-90.84128246022121
18938.11,-5.296811351574386,109.9256148751306
18962.1,-5.420131706543899,-49.62218252988788
18986.09,-5.074159681675033,154.2627034001712
19010.08,-5.635704170875209,-8.182968400374895
19034.07,-5.061766065539439,-162.7329114009107
19058.06,-5.658813581152077,34.87813716199589
19082.05,-5.275191961673937,-120.986686184421
19106.04,-5.44833780358983,78.83669202963884
19130.03,-5.583847257743213,-80.43322334431356
19154.02,-5.247514122214564,123.8044166002735
19178.01,-5.827302637983975,-38.85590578371717
19202,-5.224715427638625,166.5018634324561
19225.99,-5.811775659570846,4.128051606446135
19249.98,-5.423753001896859,-151.6519151206458
19273.97,-5.620555697635169,48.58299108039364
19297.96,-5.782305157313049,-110.7259929438394
19321.95,-5.443543994156617,92.10137619890776
19345.94,-6.025308824056986,-69.40629944609989
19369.93,-5.40981039341526,136.2798166889216
19393.92,-6.023415953372218,-27.04884096798865
19417.91,-5.624376777626835,178.2330016237177
19441.9,-5.827394001569325,18.07782722509728
19465.89,-5.984602160101742,-141.5021612837397
19489.88,-5.615929287122321,62.41420230689296
19513.87,-6.230371646786685,-100.2752368921992
19537.86,-5.625252205124333,106.548060990761
19561.85,-6.266183210095981,-55.878544010883
19585.84,-5.889084274347635,148.2943444703535
19609.83,-6.068709139953077,-11.55473099171243
19633.82,-6.208054393212203,-171.0613181909527
19657.81,-5.870745667879774,32.77016719228001
19681.8,-6.466192353971273,-129.6463415456701
19705.79,-5.891716468604288,76.05061228839543
19729.78,-6.514649900924134,-86.57102944023964
19753.77,-6.139486967660382,117.3786200798471
19777.76,-6.323905519063081,-42.37032669181039
19801.75,-6.488750229245546,158.3066818709902
19825.74,-6.13695606008821,2.072084404287381
19849.73,-6.741695169406715,-160.4059642271523
19873.72,-6.150906155038811,45.16687700677858
19897.71,-6.790412876050724,-117.1974526411201
19921.7,-6.391803425209174,86.96829697068659
19945.69,-6.62286617199007,-73.00465282634707
19969.68,-6.824767760014137,127.9476597567871
19993.67,-6.459156894194998,-28.35520379557559
20017.66,-7.071425823069541,168.9629953796243
20041.65,-6.465133630466331,14.89887864450033
20065.64,-7.089803203276624,-148.4509844550828
20089.63,-6.750075124691925,56.26644354686258
20113.62,-6.944680533030616,-103.3025052240263
20137.61,-7.133650107980457,96.82225744949221
20161.6,-6.792950607398302,-59.17742281232897
20185.59,-7.425842756375555,138.3707470262186
20209.58,-6.812398989735685,-15.5876297888891
20233.57,-7.461075940248547,-178.7667886964697
20257.56,-7.107547508123457,25.5938377609325
20281.55,-7.353982294885606,-139.152663428123
20305.54,-7.511930924912475,66.18257941399247
20329.53,-7.165564527067213,-89.34142465377533
20353.52,-7.78689323741798,107.7784667811547
20377.51,-7.194254140920226,-46.4891679213515
20401.5,-7.859776019540311,150.6169181629755
20425.49,-7.505177935044016,-4.801523575874157
20449.48,-7.719789018162517,-164.5655405572375
20473.47,-7.917191152099728,36.02739691820401
20497.46,-7.581502969205877,-120.1281577154311
20521.45,-8.235782918927415,77.42616540142524
20545.44,-7.631217140346516,-77.29729015145068
20569.43,-8.26644253803846,120.1865291279006
20593.42,-7.940786258936212,-35.36394360996132
20617.41,-8.155629278223145,164.7777198297977
20641.4,-8.353841709841385,5.192295520451459
20665.39,-8.032192283495403,-150.8250079234713
20689.38,-8.697219941725564,46.11415639975938
20713.37,-8.088276422243101,-107.7693010379369
20737.36,-8.774322598150716,89.48164437082028
20761.35,-8.424758026351958,-66.04144393709004
20785.34,-8.667460776261461,134.1041326897015
20809.33,-8.861937515534731,-25.54102000642273
20833.32,-8.54934732819051,178.4324921303581
20857.31,-9.220478256890106,16.2307194358747
20881.3,-8.632091066481674,-138.2248073559883
20905.29,-9.305254709558726,59.11026111862716
20929.28,-8.926715694752797,-97.99245308659516
20953.27,-9.207257580753849,103.3674507619719
20977.26,-9.404221122434727,-55.58503001311956
21001.25,-9.075011129574674,147.7903418552737
21025.24,-9.739201501653485,-15.21114175906357
21049.23,-9.170616686639834,-168.6939755174605
21073.22,-9.863077461220875,28.45661073253158
21097.21,-9.492319293564019,-127.2340758557705
21121.2,-9.779345977440959,72.81454453379956
21145.19,-9.990644942665096,-86.19986502443392
21169.18,-9.69186929994423,117.3989593508768
21193.17,-10.34595978832878,-45.42083964125004
21217.16,-9.770866758712062,160.486145454267
21241.15,-10.51022957671796,-2.185275729719933
21265.14,-10.10934121945772,-157.715773215563
21289.13,-10.41546212142481,42.30962522029252
21313.12,-10.58654226102765,-117.1886693648052
21337.11,-10.31744332193772,86.64042182246341
21361.1,-11.0100580206686,-75.72079539950037
21385.09,-10.43060586894451,129.5742441692919
21409.08,-11.16161241501983,-32.79550013153256
21433.07,-10.79311891744981,171.575618302123
21457.06,-11.09946012946826,11.59762459091729
21481.05,-11.26594942610412,-147.6310830475991
21505.04,-11.02517546680573,55.96736468101459
21529.03,-11.70163222515873,-106.3106604095005
21553.02,-11.14075823012707,99.47186898255433
21577.01,-11.84084523253529,-63.11395985378242
21601,-11.49860535116412,141.2976289383246
21624.99,-11.80609269267123,-18.96822402815985
21648.98,-12.03232310986179,-178.1630878296181
21672.97,-11.742042547199,23.63609333400557
21696.96,-12.44616581536779,-138.2369213319492
21720.95,-11.88069665855122,68.70719496052283
21744.94,-12.65157417758094,-94.13015290716726
21768.93,-12.28324939943199,110.3103225664611
21792.92,-12.59367357557129,-49.23072597651969
21816.91,-12.75508850418836,151.4750097144941
21840.9,-12.5203735923032,-5.235082735927143
21864.89,-13.20266006313057,-167.816180824896
21888.88,-12.73314458213118,38.12224673831476
21912.87,-13.4176922740581,-124.1433691175205
21936.86,-13.02344215899951,80.10161243244926
21960.85,-13.36178669962658,-80.26533232448607
21984.84,-13.71728313482647,120.9287552280337
22008.83,-13.43932364313013,-35.44374888319085
22032.82,-14.04538514579164,162.6454736705595
22056.81,-13.57642758156087,6.871219556077051
22080.8,-14.23564388071331,-155.0601151450334
22104.79,-13.93248697083667,48.99855935884705
22128.78,-14.30877207001804,-109.8433222214424
22152.77,-14.62137346206587,90.54621810267344
22176.76,-14.25734961547862,-65.46393707660093
22200.75,-14.88046299626255,131.6596479244922
22224.74,-14.61324607065079,-23.35773269971449
22248.73,-15.26929170693547,174.3049322743717
22272.72,-14.79470989612458,17.88432989681405
22296.71,-15.43387312800465,-140.3754000503908
22320.7,-15.6384535199503,58.63163922787361
22344.69,-15.19528394475248,-95.31087790664768
22368.68,-16.07253109244644,102.117462672717
22392.67,-15.19136865464104,-53.23372839305195
22416.66,-15.96731675935838,143.1240887516194
22440.65,-16.04053036073073,-10.33084664713567
22464.64,-16.0997860717202,-173.3200544103136
22488.63,-16.21837906624921,29.29800367167044
22512.62,-15.93007991548697,-127.8011237278454
22536.61,-17.04248853621882,68.43458595227055
22560.6,-16.52293913929317,-86.06608301841811
22584.59,-18.35985154205426,116.3586332457479
22608.58,-15.9555832056693,-40.27129440740498
22632.57,-16.26132827325385,160.1585852733071
22656.56,-16.47583331724666,1.641834927544625
22680.55,-16.20437024575223,-154.9175454322822
22704.54,-19.34540241609352,44.18475526151308
22728.53,-19.08034427692454,-116.5204988315917
22752.52,-17.37293855537295,88.60919086691115
22776.51,-18.15797841450841,-82.66531719556428
22800.5,-17.25651595291105,121.4769147933413
22824.49,-17.19324484875337,-32.59085858484877
22848.48,-17.99133750412943,-178.0918543050963
22872.47,-21.16427575966817,7.65516169876301
22896.46,-19.15657789122336,-133.7537306817437
22920.45,-17.94289093262704,56.72490959583875
22944.44,-17.74362667636158,-110.0872512553871
22968.43,-18.10975491995038,89.45499897617313
22992.42,-22.27490857529925,-65.2993223145493
23016.41,-18.87340467757856,128.0847695854324
23040.4,-18.39054703269487,-18.18000975178458
23064.39,-18.16744917992128,176.1100387610821
23088.38,-21.32821885207202,5.730620378195809
23112.37,-19.30778849266278,-147.3067198881418
23136.36,-18.98796861230053,74.75372152798523
23160.35,-19.98487813848941,-107.8948453240039
23184.34,-18.73030705053922,102.2351341185161
23208.33,-20.65859727627735,-68.1240480444866
23232.32,-24.66048673315048,163.3533837835434
23256.31,-23.58367627887992,-28.84220763436372
23280.3,-19.5903042494185,-176.32108016566
23304.29,-25.46127969636893,51.7701285092927
23328.28,-26.48242805247509,-133.8364309363282
23352.27,-19.34747601263344,81.99570707183244
23376.26,-22.02377626524331,-104.4837720987369
23400.25,-19.3532362013467,124.2485765102106
23424.24,-20.7667201923988,-25.34775727520947
23448.23,-24.59277605576739,137.5854043783092
23472.22,-21.201411903506,-14.42678508026565
23496.21,-27.58690670645365,-127.0698751185472
23520.2,-28.67315790984221,27.80003994674777
23544.19,-27.28334800100953,-81.69731515333095
23568.18,-24.42325705624881,60.76225937316369
23592.17,-22.07262015159066,-90.65668653026538
23616.16,-20.74347003311529,127.7702255677497
23640.15,-26.04692965293121,11.19469519705654
23664.14,-30.33939649082292,140.3261081217337
23688.13,-32.13571847149036,-10.60563111363565
23712.12,-21.67339176329541,-134.6427325466005
23736.11,-35.7315395881255,46.22346747349091
23760.1,-26.25684376933609,-58.49318993321435
23784.09,-23.91869108505068,69.88204196546258
23808.08,-23.38202786510059,-25.88303515316733
23832.07,-21.94587240654442,137.6908704212426
23856.06,-26.02559879081474,34.19107589109462
23880.05,-23.3492914600041,-147.2217834911571
23904.04,-22.47697672778449,9.907031495763789
23928.03,-23.23322026987392,-109.1798439693713
23952.02,-23.77182381245167,40.84120446015434
23976.01,-24.91717778385573,-46.57949889050263
24000,-22.64433382522981,121.1880250932196
