Time (s),Channel 1 (V),Channel 4 (V)
-0.01698701810747663,0.0004370333286257688,0.003968145587214922
-0.01696201810747663,0.0004370333286257688,0.002063955191602268
-0.01693701810747664,0.002448089884935389,0.003968145587214922
-0.01691201810747664,0.0004370333286266835,0.002063955191603134
-0.01688701810747663,0.002448089884935389,0.003968145587214922
-0.01686201810747663,0.002448089884935389,0.003968145587214922
-0.01683701810747663,-0.001574023227683852,0.002063955191602268
-0.01681201810747664,0.0004370333286257688,0.003968145587214922
-0.01678701810747664,0.0004370333286257688,0.002063955191603134
-0.01676201810747663,0.0004370333286257688,0.002063955191602268
-0.01673701810747663,0.0004370333286257688,0.002063955191602268
-0.01671201810747663,0.0004370333286257688,0.002063955191602268
-0.01668701810747664,0.0004370333286257688,0.002063955191602268
-0.01666201810747664,0.0004370333286257688,0.003968145587214056
-0.01663701810747663,0.0004370333286257688,0.003968145587214922
-0.01661201810747663,0.0004370333286257688,0.002063955191602268
-0.01658701810747663,0.002448089884935389,0.003968145587214922
-0.01656201810747664,0.0004370333286257688,0.002063955191602268
-0.01653701810747664,0.0004370333286257688,0.002063955191602268
-0.01651201810747663,0.002448089884935389,0.002063955191602268
-0.01648701810747663,0.002448089884935389,0.002063955191602268
-0.01646201810747663,0.0004370333286257688,0.002063955191602268
-0.01643701810747664,0.002448089884935389,0.002063955191602268
-0.01641201810747664,0.0004370333286266835,0.003968145587214056
-0.01638701810747663,0.0004370333286257688,0.002063955191602268
-0.01636201810747663,0.002448089884935389,0.003968145587214922
-0.01633701810747663,0.0004370333286257688,0.002063955191602268
-0.01631201810747664,0.0004370333286257688,0.002063955191602268
-0.01628701810747664,0.0004370333286257688,0.002063955191602268
-0.01626201810747663,0.0004370333286257688,0.002063955191602268
-0.01623701810747663,-0.001574023227683852,0.002063955191602268
-0.01621201810747663,0.0004370333286257688,0.003968145587214922
-0.01618701810747664,0.0004370333286257688,0.002063955191602268
-0.01616201810747664,0.0004370333286257688,0.002063955191602268
-0.01613701810747663,0.0004370333286257688,0.002063955191602268
-0.01611201810747663,0.0004370333286257688,0.0001597647959896142
-0.01608701810747663,0.0004370333286257688,0.003968145587214922
-0.01606201810747664,0.002448089884935389,0.003968145587214922
-0.01603701810747664,0.0004370333286266835,0.002063955191603134
-0.01601201810747663,0.0004370333286257688,0.003968145587214922
-0.01598701810747663,-0.001574023227683852,0.002063955191602268
-0.01596201810747663,0.002448089884935389,0.002063955191602268
-0.01593701810747664,0.0004370333286257688,0.002063955191602268
-0.01591201810747664,0.0004370333286257688,0.003968145587214056
-0.01588701810747663,0.002448089884935389,0.002063955191602268
-0.01586201810747663,0.0004370333286257688,0.002063955191602268
-0.01583701810747663,0.0004370333286257688,0.002063955191602268
-0.01581201810747664,0.002448089884935389,0.002063955191602268
-0.01578701810747664,0.0004370333286266835,0.002063955191602268
-0.01576201810747663,0.002448089884935389,0.003968145587214922
-0.01573701810747663,0.0004370333286257688,0.003968145587214922
-0.01571201810747663,0.0004370333286257688,0.002063955191602268
-0.01568701810747664,0.0004370333286257688,0.003968145587214922
-0.01566201810747664,0.0004370333286257688,0.002063955191603134
-0.01563701810747663,0.002448089884935389,0.003968145587214922
-0.01561201810747663,0.0004370333286257688,0.002063955191602268
-0.01558701810747663,0.0004370333286257688,0.003968145587214922
-0.01556201810747664,0.0004370333286257688,0.002063955191602268
-0.01553701810747664,-0.001574023227683852,0.002063955191602268
-0.01551201810747663,0.0004370333286257688,0.003968145587214922
-0.01548701810747663,0.0004370333286257688,0.002063955191602268
-0.01546201810747663,0.0004370333286257688,0.003968145587214922
-0.01543701810747664,0.0004370333286257688,0.002063955191602268
-0.01541201810747664,0.002448089884935389,0.003968145587214922
-0.01538701810747663,0.0004370333286257688,0.002063955191602268
-0.01536201810747663,0.002448089884935389,0.003968145587214922
-0.01533701810747663,0.002448089884935389,0.003968145587214922
-0.01531201810747664,0.0004370333286257688,0.002063955191602268
-0.01528701810747664,0.002448089884935389,0.003968145587214922
-0.01526201810747663,0.0004370333286257688,0.002063955191602268
-0.01523701810747663,0.002448089884935389,0.003968145587214922
-0.01521201810747663,0.0004370333286257688,0.002063955191602268
-0.01518701810747664,0.004459146441244899,0.003968145587214922
-0.01516201810747664,0.0004370333286257688,0.002063955191602268
-0.01513701810747663,0.002448089884935389,0.002063955191603134
-0.01511201810747663,0.002448089884935389,0.003968145587214922
-0.01508701810747663,0.0004370333286257688,0.002063955191602268
-0.01506201810747664,0.002448089884935389,0.003968145587214922
-0.01503701810747664,0.002448089884935389,0.002063955191602268
-0.01501201810747663,0.0004370333286257688,0.002063955191602268
-0.01498701810747663,0.0004370333286257688,0.002063955191602268
-0.01496201810747663,0.0004370333286257688,0.003968145587214922
-0.01493701810747664,0.002448089884935389,0.003968145587214922
-0.01491201810747664,0.0004370333286257688,0.002063955191602268
-0.01488701810747663,0.0004370333286257688,0.002063955191602268
-0.01486201810747663,0.0004370333286257688,0.002063955191602268
-0.01483701810747663,0.0004370333286257688,0.003968145587214922
-0.01481201810747663,0.0004370333286257688,0.002063955191602268
-0.01478701810747664,0.0004370333286257688,0.003968145587214922
-0.01476201810747663,0.0004370333286257688,0.003968145587214922
-0.01473701810747663,0.0004370333286257688,0.003968145587214922
-0.01471201810747663,0.0004370333286257688,0.002063955191602268
-0.01468701810747663,0.0004370333286257688,0.002063955191602268
-0.01466201810747664,0.0004370333286257688,0.002063955191602268
-0.01463701810747663,0.0004370333286257688,0.002063955191603134
-0.01461201810747663,0.0004370333286257688,0.003968145587214922
-0.01458701810747663,0.0004370333286257688,0.002063955191602268
-0.01456201810747663,0.002448089884935389,0.002063955191602268
-0.01453701810747664,0.0004370333286257688,0.002063955191602268
-0.01451201810747663,0.002448089884935389,0.003968145587214056
-0.01448701810747663,0.002448089884935389,0.002063955191602268
-0.01446201810747663,0.0004370333286257688,0.002063955191602268
-0.01443701810747663,0.0004370333286257688,0.002063955191602268
-0.01441201810747664,0.0004370333286257688,0.002063955191602268
-0.01438701810747663,0.0004370333286257688,0.003968145587214056
-0.01436201810747663,0.0004370333286257688,0.002063955191602268
-0.01433701810747663,0.0004370333286257688,0.002063955191602268
-0.01431201810747663,0.0004370333286257688,0.002063955191602268
-0.01428701810747664,0.0004370333286257688,0.002063955191602268
-0.01426201810747663,0.0004370333286257688,0.003968145587214056
-0.01423701810747663,0.0004370333286257688,0.002063955191602268
-0.01421201810747663,0.0004370333286257688,0.003968145587214922
-0.01418701810747663,0.0004370333286257688,0.002063955191602268
-0.01416201810747664,0.0004370333286257688,0.003968145587214922
-0.01413701810747663,-0.001574023227682937,0.002063955191603134
-0.01411201810747663,0.0004370333286257688,0.003968145587214922
-0.01408701810747663,0.0004370333286257688,0.002063955191602268
-0.01406201810747663,0.0004370333286257688,0.002063955191602268
-0.01403701810747664,0.0004370333286257688,0.003968145587214922
-0.01401201810747663,0.002448089884935389,0.003968145587214922
-0.01398701810747663,0.002448089884935389,0.003968145587214922
-0.01396201810747663,0.0004370333286257688,0.002063955191602268
-0.01393701810747663,0.002448089884935389,0.003968145587214922
-0.01391201810747664,0.0004370333286257688,0.003968145587214922
-0.01388701810747663,0.002448089884935389,0.002063955191603134
-0.01386201810747663,0.002448089884935389,0.003968145587214922
-0.01383701810747663,0.0004370333286257688,0.002063955191602268
-0.01381201810747663,0.0004370333286257688,0.002063955191602268
-0.01378701810747664,0.0004370333286257688,0.003968145587214922
-0.01376201810747664,0.002448089884934475,0.003968145587214922
-0.01373701810747663,0.0004370333286257688,0.002063955191602268
-0.01371201810747663,0.0004370333286257688,0.003968145587214922
-0.01368701810747663,0.0004370333286257688,0.002063955191602268
-0.01366201810747664,0.0004370333286257688,0.002063955191602268
-0.01363701810747664,0.0004370333286257688,0.002063955191602268
-0.01361201810747663,0.002448089884935389,0.003968145587214922
-0.01358701810747663,0.002448089884935389,0.003968145587214922
-0.01356201810747663,0.0004370333286257688,0.002063955191602268
-0.01353701810747664,0.0004370333286257688,0.003968145587214922
-0.01351201810747664,0.0004370333286257688,0.002063955191603134
-0.01348701810747663,0.0004370333286257688,0.003968145587214922
-0.01346201810747663,0.0004370333286257688,0.002063955191602268
-0.01343701810747663,0.002448089884935389,0.003968145587214922
-0.01341201810747664,0.0004370333286257688,0.003968145587214922
-0.01338701810747664,0.0004370333286257688,0.002063955191603134
-0.01336201810747663,0.0004370333286257688,0.002063955191602268
-0.01333701810747663,0.0004370333286257688,0.002063955191602268
-0.01331201810747663,0.0004370333286257688,0.003968145587214922
-0.01328701810747664,0.0004370333286257688,0.002063955191602268
-0.01326201810747664,0.002448089884934475,0.003968145587214056
-0.01323701810747663,0.002448089884935389,0.003968145587214922
-0.01321201810747663,0.0004370333286257688,0.002063955191602268
-0.01318701810747663,0.0004370333286257688,0.002063955191602268
-0.01316201810747664,0.002448089884935389,0.003968145587214922
-0.01313701810747664,0.0004370333286266835,0.003968145587214922
-0.01311201810747663,0.0004370333286257688,0.002063955191602268
-0.01308701810747663,0.0004370333286257688,0.003968145587214922
-0.01306201810747663,0.0004370333286257688,0.002063955191602268
-0.01303701810747664,0.0004370333286257688,0.002063955191602268
-0.01301201810747664,0.0004370333286257688,0.002063955191602268
-0.01298701810747663,0.0004370333286257688,0.002063955191602268
-0.01296201810747663,0.0004370333286257688,0.003968145587214922
-0.01293701810747663,0.0004370333286257688,0.002063955191602268
-0.01291201810747664,0.002448089884935389,0.003968145587214922
-0.01288701810747664,0.0004370333286266835,0.002063955191603134
-0.01286201810747663,0.0004370333286257688,0.002063955191602268
-0.01283701810747663,0.0004370333286257688,0.002063955191602268
-0.01281201810747663,0.0004370333286257688,0.002063955191602268
-0.01278701810747664,0.0004370333286257688,0.002063955191602268
-0.01276201810747664,0.0004370333286257688,0.002063955191602268
-0.01273701810747663,0.002448089884935389,0.002063955191602268
-0.01271201810747663,0.0004370333286257688,0.002063955191602268
-0.01268701810747663,0.002448089884935389,0.003968145587214922
-0.01266201810747664,0.0004370333286257688,0.003968145587214922
-0.01263701810747664,0.002448089884934475,0.002063955191603134
-0.01261201810747663,0.0004370333286257688,0.002063955191602268
-0.01258701810747663,0.0004370333286257688,0.003968145587214922
-0.01256201810747663,0.002448089884935389,0.002063955191602268
-0.01253701810747664,0.002448089884935389,0.002063955191602268
-0.01251201810747664,0.0004370333286266835,0.003968145587214056
-0.01248701810747663,0.0004370333286257688,0.002063955191602268
-0.01246201810747663,0.0004370333286257688,0.002063955191602268
-0.01243701810747663,0.0004370333286257688,0.002063955191602268
-0.01241201810747664,0.0004370333286257688,0.002063955191602268
-0.01238701810747664,0.0004370333286257688,0.002063955191602268
-0.01236201810747663,0.0004370333286257688,0.002063955191602268
-0.01233701810747663,0.0004370333286257688,0.003968145587214922
-0.01231201810747663,0.002448089884935389,0.002063955191602268
-0.01228701810747664,0.0004370333286257688,0.002063955191602268
-0.01226201810747664,-0.001574023227683852,0.002063955191602268
-0.01223701810747663,0.0004370333286257688,0.002063955191602268
-0.01221201810747663,0.0004370333286257688,0.002063955191602268
-0.01218701810747663,0.002448089884935389,0.003968145587214922
-0.01216201810747664,0.0004370333286257688,0.002063955191602268
-0.01213701810747664,0.0004370333286257688,0.003968145587214922
-0.01211201810747663,0.0004370333286257688,0.003968145587214056
-0.01208701810747663,0.0004370333286257688,0.002063955191602268
-0.01206201810747663,0.0004370333286257688,0.002063955191602268
-0.01203701810747664,0.0004370333286257688,0.002063955191602268
-0.01201201810747664,0.004459146441244899,0.003968145587214922
-0.01198701810747663,0.0004370333286257688,0.002063955191603134
-0.01196201810747663,0.0004370333286257688,0.003968145587214922
-0.01193701810747663,0.002448089884935389,0.002063955191602268
-0.01191201810747664,0.0004370333286257688,0.002063955191602268
-0.01188701810747664,0.0004370333286257688,0.003968145587214922
-0.01186201810747663,0.0004370333286257688,0.002063955191602268
-0.01183701810747663,0.0004370333286257688,0.002063955191602268
-0.01181201810747663,0.0004370333286257688,0.002063955191602268
-0.01178701810747664,0.002448089884935389,0.003968145587214922
-0.01176201810747664,0.0004370333286257688,0.002063955191602268
-0.01173701810747663,0.0004370333286257688,0.002063955191602268
-0.01171201810747663,0.0004370333286257688,0.002063955191602268
-0.01168701810747663,0.0004370333286257688,0.002063955191602268
-0.01166201810747663,0.002448089884935389,0.003968145587214922
-0.01163701810747664,0.0004370333286257688,0.002063955191602268
-0.01161201810747663,0.0004370333286248543,0.002063955191602268
-0.01158701810747663,-0.001574023227683852,0.002063955191602268
-0.01156201810747663,0.0004370333286257688,0.002063955191602268
-0.01153701810747663,0.0004370333286257688,0.002063955191602268
-0.01151201810747664,0.0004370333286257688,0.003968145587214922
-0.01148701810747663,0.0004370333286257688,0.003968145587214056
-0.01146201810747663,0.0004370333286257688,0.002063955191602268
-0.01143701810747663,0.0004370333286257688,0.002063955191602268
-0.01141201810747663,-0.001574023227683852,0.002063955191602268
-0.01138701810747664,0.002448089884935389,0.003968145587214922
-0.01136201810747663,0.0004370333286266833,0.002063955191603134
-0.01133701810747663,0.002448089884935389,0.003968145587214922
-0.01131201810747663,0.002448089884935389,0.002063955191602268
-0.01128701810747663,0.0004370333286257688,0.002063955191602268
-0.01126201810747664,0.002448089884935389,0.003968145587214922
-0.01123701810747663,0.002448089884934475,0.003968145587214056
-0.01121201810747663,0.0004370333286257688,0.002063955191602268
-0.01118701810747663,0.0004370333286257688,0.002063955191602268
-0.01116201810747663,0.0004370333286257688,0.003968145587214922
-0.01113701810747664,0.002448089884935389,0.003968145587214922
-0.01111201810747663,0.0004370333286248543,0.003968145587214056
-0.01108701810747663,-0.001574023227683852,0.002063955191602268
-0.01106201810747663,0.0004370333286257688,0.003968145587214922
-0.01103701810747663,0.0004370333286257688,0.003968145587214922
-0.01101201810747664,-0.001574023227683852,0.002063955191602268
-0.01098701810747663,0.0004370333286257688,0.002063955191603134
-0.01096201810747663,0.0004370333286257688,0.003968145587214922
-0.01093701810747663,0.0004370333286257688,0.003968145587214922
-0.01091201810747663,0.0004370333286257688,0.002063955191602268
-0.01088701810747664,0.0004370333286257688,0.003968145587214922
-0.01086201810747663,0.0004370333286257688,0.002063955191603134
-0.01083701810747663,0.0004370333286257688,0.003968145587214922
-0.01081201810747663,0.0004370333286257688,0.003968145587214922
-0.01078701810747663,0.0004370333286257688,0.002063955191602268
-0.01076201810747664,0.002448089884935389,0.003968145587214922
-0.01073701810747663,0.002448089884934475,0.002063955191603134
-0.01071201810747663,0.0004370333286257688,0.003968145587214922
-0.01068701810747663,0.002448089884935389,0.002063955191602268
-0.01066201810747663,0.0004370333286257688,0.002063955191602268
-0.01063701810747664,-0.001574023227683852,0.002063955191602268
-0.01061201810747664,0.00244808988493356,0.002063955191602268
-0.01058701810747663,0.002448089884935389,0.003968145587214922
-0.01056201810747663,0.0004370333286257688,0.002063955191602268
-0.01053701810747663,0.0004370333286257688,0.002063955191602268
-0.01051201810747664,0.002448089884935389,0.003968145587214922
-0.01048701810747664,0.0004370333286266835,0.003968145587214922
-0.01046201810747663,0.0004370333286257688,0.002063955191602268
-0.01043701810747663,0.002448089884935389,0.003968145587214922
-0.01041201810747663,0.0004370333286257688,0.002063955191602268
-0.01038701810747664,0.0004370333286257688,0.003968145587214922
-0.01036201810747664,0.0004370333286257688,0.003968145587214922
-0.01033701810747663,0.0004370333286257688,0.003968145587214922
-0.01031201810747663,0.0004370333286257688,0.002063955191602268
-0.01028701810747663,0.0004370333286257688,0.003968145587214922
-0.01026201810747664,0.0004370333286257688,0.003968145587214922
-0.01023701810747664,-0.001574023227682937,0.002063955191603134
-0.01021201810747663,0.002448089884935389,0.003968145587214922
-0.01018701810747663,0.0004370333286257688,0.003968145587214922
-0.01016201810747663,-0.001574023227683852,0.003968145587214922
-0.01013701810747664,0.002448089884935389,0.003968145587214922
-0.01011201810747664,0.0004370333286266835,0.002063955191603134
-0.01008701810747663,0.0004370333286257688,0.003968145587214922
-0.01006201810747663,0.002448089884935389,0.002063955191602268
-0.01003701810747663,0.0004370333286257688,0.002063955191602268
-0.01001201810747664,0.002448089884935389,0.003968145587214922
-0.009987018107476639,0.002448089884935389,0.003968145587214922
-0.009962018107476628,0.0004370333286257688,0.003968145587214922
-0.009937018107476631,0.0004370333286257688,0.002063955191602268
-0.009912018107476633,0.002448089884935389,0.003968145587214922
-0.009887018107476636,0.0004370333286257688,0.002063955191602268
-0.009862018107476639,0.0004370333286257688,0.003968145587214056
-0.009837018107476628,-0.001574023227683852,0.002063955191602268
-0.009812018107476631,0.0004370333286257688,0.002063955191602268
-0.009787018107476633,0.0004370333286257688,0.002063955191602268
-0.009762018107476636,0.0004370333286257688,0.003968145587214922
-0.009737018107476639,0.0004370333286257688,0.002063955191603134
-0.009712018107476628,0.0004370333286257688,0.002063955191602268
-0.00968701810747663,0.0004370333286257688,0.002063955191602268
-0.009662018107476633,0.0004370333286257688,0.002063955191602268
-0.009637018107476636,0.0004370333286257688,0.003968145587214922
-0.009612018107476639,0.0004370333286257688,0.003968145587214922
-0.009587018107476628,0.0004370333286257688,0.003968145587214922
-0.00956201810747663,0.0004370333286257688,0.003968145587214922
-0.009537018107476633,-0.001574023227683852,0.002063955191602268
-0.009512018107476636,0.0004370333286257688,0.002063955191602268
-0.009487018107476639,0.0004370333286257688,0.003968145587214056
-0.009462018107476627,0.0004370333286257688,0.002063955191602268
-0.00943701810747663,0.0004370333286257688,0.003968145587214922
-0.009412018107476633,0.0004370333286257688,0.003968145587214922
-0.009387018107476636,0.002448089884935389,0.003968145587214922
-0.009362018107476638,0.002448089884935389,0.003968145587214922
-0.009337018107476627,0.0004370333286257688,0.002063955191602268
-0.00931201810747663,0.0004370333286257688,0.003968145587214922
-0.009287018107476633,0.0004370333286257688,0.002063955191602268
-0.009262018107476636,0.0004370333286257688,0.002063955191602268
-0.009237018107476638,0.0004370333286257688,0.003968145587214922
-0.009212018107476627,0.0004370333286257688,0.003968145587214922
-0.00918701810747663,0.0004370333286257688,0.003968145587214922
-0.009162018107476633,0.0004370333286257688,0.002063955191602268
-0.009137018107476635,0.0004370333286257688,0.003968145587214922
-0.009112018107476638,0.0004370333286257688,0.002063955191602268
-0.009087018107476627,0.0004370333286257688,0.003968145587214922
-0.00906201810747663,0.0004370333286257688,0.003968145587214922
-0.009037018107476633,0.0004370333286257688,0.002063955191602268
-0.009012018107476635,0.0004370333286257688,0.003968145587214922
-0.008987018107476638,0.0004370333286257688,0.003968145587214922
-0.008962018107476627,0.002448089884934475,0.003968145587214922
-0.00893701810747663,0.0004370333286257688,0.003968145587214922
-0.008912018107476632,0.0004370333286257688,0.003968145587214922
-0.008887018107476635,0.002448089884935389,0.003968145587214922
-0.008862018107476638,0.0004370333286257688,0.003968145587214922
-0.008837018107476627,0.002448089884935389,0.003968145587214922
-0.00881201810747663,0.002448089884935389,0.003968145587214922
-0.008787018107476632,0.0004370333286257688,0.003968145587214922
-0.008762018107476635,0.002448089884935389,0.003968145587214922
-0.008737018107476638,0.002448089884935389,0.005872335982827576
-0.008712018107476627,0.0004370333286257688,0.003968145587214922
-0.00868701810747663,0.0004370333286257688,0.003968145587214922
-0.008662018107476632,0.0004370333286257688,0.003968145587214922
-0.008637018107476635,0.002448089884935389,0.003968145587214922
-0.008612018107476638,0.002448089884935389,0.003968145587214922
-0.008587018107476627,0.0004370333286266833,0.002063955191603134
-0.008562018107476629,0.002448089884935389,0.003968145587214922
-0.008537018107476632,0.002448089884935389,0.005872335982827576
-0.008512018107476635,0.0004370333286257688,0.003968145587214922
-0.008487018107476638,0.002448089884935389,0.003968145587214922
-0.008462018107476627,0.002448089884935389,0.003968145587214922
-0.008437018107476629,0.002448089884935389,0.003968145587214922
-0.008412018107476632,0.0004370333286257688,0.003968145587214922
-0.008387018107476635,0.0004370333286257688,0.003968145587214922
-0.008362018107476638,0.0004370333286257688,0.003968145587214922
-0.008337018107476626,0.0004370333286257688,0.00587233598282671
-0.008312018107476629,0.0004370333286257688,0.003968145587214922
-0.008287018107476632,0.0004370333286257688,0.003968145587214922
-0.008262018107476635,0.002448089884935389,0.003968145587214922
-0.008237018107476637,0.002448089884935389,0.005872335982827576
-0.008212018107476626,0.002448089884935389,0.00587233598282671
-0.008187018107476629,0.002448089884935389,0.003968145587214922
-0.008162018107476632,0.0004370333286257688,0.005872335982827576
-0.008137018107476635,0.002448089884935389,0.003968145587214922
-0.008112018107476637,0.002448089884935389,0.005872335982827576
-0.008087018107476626,0.002448089884935389,0.003968145587214922
-0.008062018107476629,0.002448089884935389,0.003968145587214922
-0.008037018107476632,0.002448089884935389,0.005872335982827576
-0.008012018107476634,0.0004370333286257688,0.005872335982827576
-0.007987018107476637,0.002448089884935389,0.005872335982827576
-0.007962018107476626,0.002448089884935389,0.005872335982827576
-0.007937018107476629,0.002448089884935389,0.005872335982827576
-0.007912018107476632,0.0004370333286257688,0.003968145587214922
-0.007887018107476634,0.002448089884935389,0.005872335982827576
-0.007862018107476637,0.002448089884935389,0.003968145587214922
-0.007837018107476626,0.0004370333286266833,0.003968145587215787
-0.007812018107476629,0.002448089884935389,0.005872335982827576
-0.007787018107476631,0.0004370333286257688,0.003968145587214922
-0.007762018107476634,0.002448089884935389,0.005872335982827576
-0.007737018107476637,0.002448089884935389,0.003968145587214922
-0.007712018107476626,0.002448089884934475,0.00587233598282671
-0.007687018107476629,0.0004370333286257688,0.003968145587214922
-0.007662018107476631,0.002448089884935389,0.005872335982827576
-0.007637018107476634,0.0004370333286257688,0.003968145587214922
-0.007612018107476637,0.002448089884935389,0.005872335982827576
-0.00758701810747664,0.002448089884935389,0.005872335982827576
-0.007562018107476629,0.0004370333286257688,0.003968145587214922
-0.007537018107476631,0.002448089884935389,0.005872335982827576
-0.007512018107476634,0.002448089884935389,0.003968145587214922
-0.007487018107476637,0.004459146441244899,0.005872335982827576
-0.00746201810747664,0.0004370333286275981,0.003968145587215787
-0.007437018107476628,0.002448089884935389,0.003968145587214922
-0.007412018107476631,0.002448089884935389,0.005872335982827576
-0.007387018107476634,0.002448089884935389,0.003968145587214922
-0.007362018107476637,0.002448089884935389,0.003968145587214922
-0.007337018107476639,0.0004370333286266835,0.003968145587214922
-0.007312018107476628,0.002448089884935389,0.005872335982827576
-0.007287018107476631,0.002448089884935389,0.003968145587214922
-0.007262018107476634,0.002448089884935389,0.003968145587214922
-0.007237018107476637,0.002448089884935389,0.005872335982827576
-0.007212018107476639,0.002448089884935389,0.005872335982827576
-0.007187018107476628,0.002448089884935389,0.003968145587214922
-0.007162018107476631,0.0004370333286257688,0.003968145587214922
-0.007137018107476634,0.002448089884935389,0.005872335982827576
-0.007112018107476636,0.0004370333286257688,0.005872335982827576
-0.007087018107476639,0.002448089884934475,0.005872335982827576
-0.007062018107476628,0.002448089884935389,0.003968145587214922
-0.007037018107476631,0.002448089884935389,0.005872335982827576
-0.007012018107476634,0.002448089884935389,0.003968145587214922
-0.006987018107476636,0.002448089884935389,0.005872335982827576
-0.006962018107476639,0.002448089884935389,0.003968145587215787
-0.006937018107476628,0.002448089884935389,0.005872335982827576
-0.006912018107476631,0.002448089884935389,0.005872335982827576
-0.006887018107476633,0.002448089884935389,0.003968145587214922
-0.006862018107476636,0.002448089884935389,0.005872335982827576
-0.006837018107476639,0.002448089884935389,0.003968145587215787
-0.006812018107476628,0.002448089884935389,0.005872335982827576
-0.006787018107476631,0.0004370333286257688,0.005872335982827576
-0.006762018107476633,0.002448089884935389,0.005872335982827576
-0.006737018107476636,0.002448089884935389,0.005872335982827576
-0.006712018107476639,0.0004370333286266835,0.003968145587215787
-0.006687018107476628,0.002448089884935389,0.005872335982827576
-0.00666201810747663,0.002448089884935389,0.005872335982827576
-0.006637018107476633,0.002448089884935389,0.003968145587214922
-0.006612018107476636,0.002448089884935389,0.005872335982827576
-0.006587018107476639,0.0004370333286266835,0.003968145587215787
-0.006562018107476628,0.002448089884935389,0.003968145587214922
-0.00653701810747663,0.0004370333286257688,0.003968145587214922
-0.006512018107476633,0.0004370333286257688,0.005872335982827576
-0.006487018107476636,0.002448089884935389,0.005872335982827576
-0.006462018107476639,0.0004370333286266835,0.003968145587215787
-0.006437018107476628,0.0004370333286257688,0.005872335982827576
-0.00641201810747663,0.002448089884935389,0.005872335982827576
-0.006387018107476633,0.002448089884935389,0.005872335982827576
-0.006362018107476636,0.002448089884935389,0.005872335982827576
-0.006337018107476639,0.002448089884935389,0.005872335982827576
-0.006312018107476627,0.002448089884935389,0.005872335982827576
-0.00628701810747663,0.0004370333286257688,0.003968145587214922
-0.006262018107476633,0.004459146441244899,0.005872335982827576
-0.006237018107476636,0.002448089884935389,0.003968145587214922
-0.006212018107476638,0.002448089884935389,0.00587233598282671
-0.006187018107476627,0.004459146441244899,0.005872335982827576
-0.00616201810747663,0.002448089884935389,0.003968145587214922
-0.006137018107476633,0.0004370333286257688,0.003968145587214922
-0.006112018107476636,0.004459146441244899,0.003968145587214922
-0.006087018107476638,0.002448089884935389,0.005872335982827576
-0.006062018107476627,0.002448089884935389,0.005872335982827576
-0.00603701810747663,0.0004370333286257688,0.003968145587214922
-0.006012018107476633,0.002448089884935389,0.005872335982827576
-0.005987018107476635,0.002448089884935389,0.005872335982827576
-0.005962018107476638,0.002448089884935389,0.005872335982827576
-0.005937018107476627,0.002448089884935389,0.003968145587214922
-0.00591201810747663,0.002448089884935389,0.005872335982827576
-0.005887018107476633,0.0004370333286257688,0.003968145587214922
-0.005862018107476635,0.002448089884935389,0.003968145587214922
-0.005837018107476638,0.002448089884935389,0.005872335982827576
-0.005812018107476627,0.0004370333286275979,0.002063955191604
-0.00578701810747663,0.004459146441244899,0.005872335982827576
-0.005762018107476632,0.0004370333286257688,0.003968145587214922
-0.005737018107476635,0.0004370333286257688,0.003968145587214922
-0.005712018107476638,0.002448089884935389,0.003968145587214922
-0.005687018107476627,0.00445914644124307,0.00587233598282671
